time,PriceUSD,btc_return,will_another_candidate_win_the_mn_5_democratic_house_distric_return_lag1,will_another_candidate_win_the_mn_5_democratic_house_distric_z20_lag1,will_another_candidate_win_the_mn_5_democratic_house_distric_price_lag1,will_another_candidate_win_the_mn_5_democratic_house_distric_lead_days,will_another_candidate_win_the_mn_5_democratic_house_distric_corr,will_michael_waltz_win_the_2024_republican_vp_nomination_return_lag1,will_michael_waltz_win_the_2024_republican_vp_nomination_z20_lag1,will_michael_waltz_win_the_2024_republican_vp_nomination_price_lag1,will_michael_waltz_win_the_2024_republican_vp_nomination_lead_days,will_michael_waltz_win_the_2024_republican_vp_nomination_corr,will_stancil_wins_minnesota_house_democratic_primary_return_lag1,will_stancil_wins_minnesota_house_democratic_primary_z20_lag1,will_stancil_wins_minnesota_house_democratic_primary_price_lag1,will_stancil_wins_minnesota_house_democratic_primary_lead_days,will_stancil_wins_minnesota_house_democratic_primary_corr,will_kamala_harris_win_rhode_island_by_the_largest_margin_return_lag1,will_kamala_harris_win_rhode_island_by_the_largest_margin_z20_lag1,will_kamala_harris_win_rhode_island_by_the_largest_margin_price_lag1,will_kamala_harris_win_rhode_island_by_the_largest_margin_lead_days,will_kamala_harris_win_rhode_island_by_the_largest_margin_corr,will_another_candidate_win_the_mi_12_democratic_house_primar_return_lag1,will_another_candidate_win_the_mi_12_democratic_house_primar_z20_lag1,will_another_candidate_win_the_mi_12_democratic_house_primar_price_lag1,will_another_candidate_win_the_mi_12_democratic_house_primar_lead_days,will_another_candidate_win_the_mi_12_democratic_house_primar_corr,will_trump_resign_before_2027_return_lag1,will_trump_resign_before_2027_z20_lag1,will_trump_resign_before_2027_price_lag1,will_trump_resign_before_2027_lead_days,will_trump_resign_before_2027_corr,marine_le_pen_next_prime_minister_of_france_return_lag1,marine_le_pen_next_prime_minister_of_france_z20_lag1,marine_le_pen_next_prime_minister_of_france_price_lag1,marine_le_pen_next_prime_minister_of_france_lead_days,marine_le_pen_next_prime_minister_of_france_corr,will_another_us_bank_fail_in_march_return_lag1,will_another_us_bank_fail_in_march_z20_lag1,will_another_us_bank_fail_in_march_price_lag1,will_another_us_bank_fail_in_march_lead_days,will_another_us_bank_fail_in_march_corr,will_bill_clinton_attend_presidential_inauguration_return_lag1,will_bill_clinton_attend_presidential_inauguration_z20_lag1,will_bill_clinton_attend_presidential_inauguration_price_lag1,will_bill_clinton_attend_presidential_inauguration_lead_days,will_bill_clinton_attend_presidential_inauguration_corr,will_barack_obama_attend_presidential_inauguration_return_lag1,will_barack_obama_attend_presidential_inauguration_z20_lag1,will_barack_obama_attend_presidential_inauguration_price_lag1,will_barack_obama_attend_presidential_inauguration_lead_days,will_barack_obama_attend_presidential_inauguration_corr
2023-03-18,26985.7359915254,-0.016935579648723387,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-03-19,28185.2043319696,0.044448235201770325,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-03-20,27834.3361090006,-0.012448666996925706,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-03-21,28172.7950558153,0.0121597635916042,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-03-22,27341.5571297487,-0.02950498608390717,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-03-23,28387.8897495617,0.03826894769919842,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-03-24,27464.1249453536,-0.032540805687127916,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,-0.2510272147268467,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-03-25,27488.954880187,0.000904086144481342,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,-0.2397889025722701,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-03-26,28049.3916911163,0.02038770893153319,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,-0.22992984473259967,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-03-27,27154.9963702513,-0.03188644269773122,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,-0.2211904067882559,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-03-28,27283.9634029807,0.004749292946718331,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,-0.21337430341571798,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-03-29,28389.2917784921,0.04051201649796399,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,-0.2063301047877179,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-03-30,28021.5583009936,-0.012953245905806487,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,-0.19993891075300063,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-03-31,28514.6813062537,0.017597986520350384,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,-0.19410591179278175,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-01,28494.5638863238,-0.0007055109511425739,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,-0.18875447209310076,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-02,28161.9980362361,-0.011671203371086403,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,-0.23570226039551584,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-03,27850.9799436002,-0.011043892987838144,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,-0.22941573387056177,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-04,28113.9585187025,0.009442345498609006,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-05,28190.3116063705,0.0027158426522257972,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-06,28049.0744763296,-0.00501013014730145,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-07,27936.8042609585,-0.004002635290723866,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-08,27964.0512498539,0.000975308007347131,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-09,28357.8072703098,0.014080793120344381,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-10,29687.5651846873,0.04689212750838245,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-11,30247.0959193454,0.018847309679228985,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-12,29913.0035463472,-0.011045436358223082,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-13,30370.82207218,0.015305000219167253,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-14,30458.9700414962,0.0029023899684605947,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-15,30342.0591084161,-0.0038383088108634444,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-16,30312.9308533022,-0.0009599959913668688,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-17,29469.5050727645,-0.027823960164703787,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-18,30366.8723813559,0.03045070849936815,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-19,28796.7440952659,-0.05170530130241524,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-20,28251.2763790181,-0.018941992693454313,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-21,27292.0211052016,-0.03395440478324485,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-22,27827.5475920514,0.019622089723055902,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-23,27604.6855742256,-0.008008683377095593,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-24,27520.1996729982,-0.003060563794513471,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-25,28302.6942180012,0.028433461759027834,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-26,28384.2340333139,0.002880991282477874,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-27,29465.5514272355,0.03809570456093625,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-28,29350.811886616,-0.003894023191890583,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-29,29221.5145075979,-0.004405240288329448,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-04-30,29362.0867974868,0.004810575093647129,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-01,28114.9531873174,-0.04247428388762031,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-02,28690.5809959088,0.02047408027878439,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-03,29045.0427735243,0.01235463923390201,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-04,28855.8574465225,-0.00651351517974863,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-05,29552.9695236704,0.024158425319359633,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-06,28899.4629602572,-0.022113059159411197,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-07,28761.738434249,-0.004765643091624194,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-08,27727.2854091175,-0.0359662899896096,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-09,27642.4281092928,-0.003060425807021039,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-10,27646.004902104,0.0001293950298815183,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-11,26986.271065751,-0.023863622924511274,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-12,26773.3443591467,-0.00789018631308902,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-13,26841.3982913501,0.002541853990689402,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-14,26918.261597896,0.0028636103719927863,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-15,27231.6216052016,0.011641168065997798,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-16,27025.7181864407,-0.007561188303291111,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-17,27401.0440610754,0.01388772990399234,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-18,26843.2350938048,-0.020357215806349416,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,0.0,,0.5,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-19,26889.503631502,0.0017236572840610975,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-20,27100.8582878434,0.007860117436075953,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-21,26777.0977831677,-0.011946503731984248,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-22,26858.7370637054,0.0030488472350060913,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-23,27226.8558763881,0.01370573798051522,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-24,26341.4306446522,-0.0325202893700175,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-25,26484.8359234366,0.005444096059889381,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-26,26720.3838071303,0.008893688613915929,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-27,26854.5403702513,0.005020757339765369,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-28,28097.5211259497,0.04628568348447115,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-29,27765.0728693746,-0.011831942579022314,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
2023-05-30,27712.4915844535,-0.0018937924336981382,,,,3,0.522241138468143,,,,7,0.5001548375043726,,,,2,0.4723894282858701,,,,5,0.4717473617050225,,,,1,0.4681854465125434,,,,7,-0.4666917625926698,,,,3,-0.4660762512194518,,,,3,0.4656940683774559,,,,3,0.4649897706991618,,,,3,0.459114775900554
