market_id,token_id,n_obs,same_day_corr,abs_same_day_corr,price_level_corr,best_lag,best_lag_corr,abs_best_lag_corr,question,outcome,category,slug,event_slug,volume,trade_count,token_count,created_at,end_date,first_trade,last_trade
504708,55606659404791435653858292420058032318007671942136713081936495151918710137939,93,0.01690510507377159,0.01690510507377159,0.6661760649358083,-1,0.3624346524852842,0.3624346524852842,WA-03 election: Glusenkamp Perez (D) vs. Kent (R),Perez,,wa-03-house-race-perez-d-vs-kent-r,wa-03-house-race-perez-d-vs-kent-r,283277.271799,0,2,2024-08-07 22:05:58,2024-11-05 12:00:00.000,,
601824,7424753944577407627798342086224300332261118341771286172561357635231967087849,93,0.013494034919906197,0.013494034919906197,0.7116129365448479,-6,0.36229709205551885,0.36229709205551885,Will Carlos Roberto Massa Júnior win the 2026 Brazilian presidential election?,Yes,,will-carlos-roberto-massa-jnior-win-the-2026-brazilian-presidential-election,brazil-presidential-election,455753.371007,2142,2,2025-09-17 18:40:12,2026-10-04 00:00:00.000,2025-11-26 12:12:45,2026-01-05 06:28:47
249884,74203323777533241681702041477705509087061137171793123420546612230462670991202,38,0.010735643653867245,0.010735643653867245,0.05676711822069647,2,0.36217460028447707,0.36217460028447707,Will Trump's mugshot be public by Wednesday?,Yes,,will-trumps-mugshot-be-public-by-wednesday,will-trumps-mugshot-be-public-by-wednesday,7641.26,0,2,2023-04-03 19:21:02,2023-04-05 00:00:00.000,,
654066,58803904592464210923636116032179342531661703098577160003643367651849978949350,31,-0.15612827613548957,0.15612827613548957,0.4160158452911247,-1,-0.3620594487593941,0.3620594487593941,"Will Trump say ""Mustache"" in November?",Yes,,will-trump-say-mustache-in-november,what-will-trump-say-in-november,3997.66249,0,2,2025-10-28 16:37:21,2025-11-30 00:00:00.000,,
628956,108971146127809728720449629781835866416113811834896025898623358136784585942719,48,-0.190275512429136,0.190275512429136,0.15465989192157562,4,0.3619665244397034,0.3619665244397034,Will Kamala Harris win the California Governor Election in 2026?,No,,will-kamala-harris-win-the-california-governor-election-in-2026,california-governor-election-2026,0.0,0,2,2025-10-09 19:56:35,2026-11-03 00:00:00.000,,
553034,71839660469901206115565571874706747818397195182163565303063296563424169401011,43,-0.043786941182386144,0.043786941182386144,0.6445138633231359,5,0.3619605149360464,0.3619605149360464,Will the Bank of Canada announce no change at the July meeting?,Yes,,will-the-bank-of-canada-announce-no-change-at-the-july-meeting,bank-of-canada-interest-rates-july-2025,51091.50948,535,2,2025-06-16 18:58:22,2025-07-30 00:00:00.000,2025-06-16 21:33:00,2025-07-30 14:48:12
253230,107368199104889182186461261703583729064814635720063130116125693447106312698604,32,0.05909594637210978,0.05909594637210978,0.4972510544344968,2,0.3618845106627576,0.3618845106627576,Mark Cuban to announce presidential run by EOY?,Yes,,mark-cuban-to-announce-presidential-run-by-eoy,mark-cuban-to-announce-presidential-run-by-eoy,6998.02,0,2,2023-11-29 15:11:23,2023-12-31 00:00:00.000,,
507242,37216002198068335704548623054992010338811654161235074096184479870463026341679,78,0.08492117776280782,0.08492117776280782,0.9159798552293142,-1,0.3617652438587476,0.3617652438587476,Will the Democratic candidate win Pennsylvania by 1.5%-2.0%?,No,,will-the-democratic-candidate-win-pennsylvania-by-1pt5-2pt0,pennsylvania-margin-of-victory,109063759.600993,0,2,2024-09-16 20:31:19,2024-11-05 12:00:00.000,,
515522,77161408469924498032188316558836134143879533382152821585535583030327472667551,46,-0.03684342206968502,0.03684342206968502,0.23575300600397875,4,-0.36176133958322015,0.36176133958322015,Will Alexander Lukashenko win the 2025 Belarus Presidential Election? ,Yes,,will-alexander-lukashenko-win-the-2025-belarus-presidential-election,belarus-presidential-election,2534304.878866,0,2,2024-12-12 22:11:30,2025-01-26 12:00:00.000,,
626731,45542180439617491813255048131351507088394175644678428898534256321655391753228,52,-0.12546036184243056,0.12546036184243056,-0.7820183078565904,1,-0.36173884788312016,0.36173884788312016,Will voter turnout in the next New York City mayoral election be between 30–33%?,No,,will-voter-turnout-in-the-next-new-york-city-mayoral-election-be-between-3033,turnout-in-next-new-york-city-mayoral-election,94932.185368,0,2,2025-10-07 19:50:10,2025-11-04 00:00:00.000,,
518198,4794206977849863397409433978365654058117967237330415279324599210103357299602,32,0.017050559914971692,0.017050559914971692,-0.30586514080395605,2,0.3617314013563594,0.3617314013563594,Will Kostas Karamanlis be next Greek President?,Yes,,will-kostas-karamanlis-be-next-greek-president,next-president-of-greece,70933.945328,0,2,2025-01-10 20:40:11,2025-01-31 12:00:00.000,,
692317,100238870520784470695913309666146327246663756412346913679872698758000674262749,45,0.28364885542331925,0.28364885542331925,-0.06604197364731883,1,-0.3617015112768176,0.3617015112768176,Will John Thune announce a presidential run before 2027?,Yes,,will-john-thune-announce-a-presidential-run-before-2027,who-will-announce-presidential-run-before-2027,167.0,5,2,2025-11-19 22:51:30,2026-12-31 00:00:00.000,2025-11-27 12:16:35,2026-01-01 19:44:07
566327,47499978770121319469273004290777599760566279787596208932019675896004271720998,40,-0.23836930215733076,0.23836930215733076,0.4631138753739522,-6,-0.3616375548662851,0.3616375548662851,Joe Biden pre-debate Ambien use confirmed?,Yes,,joe-biden-pre-debate-ambien-use-confrimed,joe-biden-pre-debate-ambien-use-confrimed,16600.724011,312,2,2025-07-22 04:10:12,2025-08-31 00:00:00.000,2025-07-22 07:55:58,2025-09-01 04:54:26
668336,104217274391103898758509961779921017436290362390375667154196901472326399617303,59,-0.23580084843300667,0.23580084843300667,-0.0784159076006625,1,0.3615838550726225,0.3615838550726225,Will Siga Batista win the 2025 Guinea-Bissau presidential election?,Yes,,will-siga-batista-win-the-2025-guinea-bissau-presidential-election,guinea-bissau-presidential-election,13400.232401,99,2,2025-11-06 20:03:48,2025-11-23 00:00:00.000,2025-11-26 18:07:05,2025-12-08 01:19:31
507420,37980728475877687051015600313503264218511512340636595329712795455424704764349,49,-0.044090415074794095,0.044090415074794095,-0.46585599507275816,-7,0.36147771425709857,0.36147771425709857,IA-03 election: Baccam (D) vs. Nunn (R),Baccam,,ia-03-election-baccam-d-vs-nunn-r,ia-03-election-baccam-d-vs-nunn-r,17092.202151,0,2,2024-09-18 19:12:58,2024-11-05 12:00:00.000,,
683278,48902900415580238204716531860915729609349954649209268448255758270416917876966,48,-0.2314405050766792,0.2314405050766792,-0.39132529468249805,1,-0.3614596546879217,0.3614596546879217,Will Yoweri Kaguta Museveni win the 2026 Ugandan presidential election?,Yes,,will-yoweri-kaguta-museveni-win-the-2026-ugandan-presidential-election,uganda-presidential-election,5858.555377,158,2,2025-11-14 23:21:47,2026-01-15 00:00:00.000,2025-11-26 19:29:45,2026-01-05 05:33:17
509441,36449698511052168786447524421465908397753607326369903655715831423833499061247,43,0.1413766406949835,0.1413766406949835,-0.8220612041773755,-1,-0.3614134443246482,0.3614134443246482,Will Trump win North Dakota by the largest margin?,Yes,,will-trump-win-north-dakota-by-the-largest-margin,which-state-will-trump-win-by-the-largest-margin,13121.017255,0,2,2024-10-09 20:49:40,2024-11-05 12:00:00.000,,
587437,104571975751887687649605682234900718237055270068999326229671666308725611639564,32,0.36124630141278585,0.36124630141278585,-0.4993483200959499,0,0.36124630141278585,0.36124630141278585,Will Roberto Occhiuto win Calabria Regional Election?,No,,will-roberto-occhiuto-win-calabria-regional-election,calabria-presidential-election,7029.995085,0,2,2025-09-04 01:20:14,2025-10-06 00:00:00.000,,
530832,103344932283613437383760334715952785177897153409029208139036849463214279878398,35,0.007284330595793243,0.007284330595793243,-0.3992577894016098,5,0.3612209502576367,0.3612209502576367,Will the Liberal Party win the most seats in Ontario in the next Canadian Election?,No,,will-the-liberal-party-win-the-most-seats-in-ontario-in-the-next-canadian-election,which-party-wins-most-seats-in-ontario,449909.282861,0,2,2025-03-25 19:47:44,2025-04-28 12:00:00.000,,
801650,38419081188218500797193548196508957462117931967723763158206406070167742952683,32,-0.014553880998646806,0.014553880998646806,-0.5568953871449013,-1,-0.36119750854337673,0.36119750854337673,Will Scott Colom be the Democratic nominee for Senate in Mississippi?,Yes,,will-scott-colom-be-the-democratic-nominee-for-senate-in-mississippi,mississippi-democratic-senate-primary-winner,108.489533,24,2,2025-12-02 21:23:06,2026-03-10 00:00:00.000,2025-12-03 06:33:13,2025-12-31 13:20:05
248565,5615947562037222207759514440869988807185681615507353164574227709928462235101,91,0.16084020091405682,0.16084020091405682,0.6350636875119675,-5,0.3609790240433859,0.3609790240433859,Will the Fed increase interest rates by 50 bps after its March meeting?,Yes,,will-the-fed-increase-interest-rates-by-50-bps-after-its-march-meeting,fed-interest-rates-march-2023,131282.01,0,2,2023-02-01 21:56:33,2023-03-22 00:00:00.000,,
680780,114071691573444579542602000538382808743873083927504620972127533551401183081232,48,0.11804928722282963,0.11804928722282963,0.07495222240777963,5,-0.36090283855212363,0.36090283855212363,Trump Platinum Card applications open by December 31?,No,,will-trump-platinum-card-applications-open-by-december-31,will-trump-platinum-card-applications-open-by-december-31,3937.657598,12,2,2025-11-13 17:22:52,2025-12-31 00:00:00.000,2025-11-28 02:59:25,2026-01-01 01:35:57
516033,79697717516231554739698367805840998902805085401761169311371172319279542208496,40,0.04456217843553238,0.04456217843553238,-0.6707366257708173,-7,-0.3608741416294018,0.3608741416294018,"Will Powell say ""Trump"" during January press conference?",No,,will-powell-say-trump-during-january-press-conference,what-will-powell-say-during-january-press-conference,145673.868627,0,2,2024-12-19 15:58:29,2025-01-29 12:00:00.000,,
560856,41582394514006358283904977545426180704223421959888008554250490906601013285995,93,0.01446574298586306,0.01446574298586306,-0.045662877662121036,6,-0.3608345560507611,0.3608345560507611,Will Donald Trump win the Nobel Peace Prize in 2025?,Yes,,will-donald-trump-win-the-nobel-peace-prize-in-2025,nobel-peace-prize-winner-2025,13949920.231067,0,2,2025-07-08 02:02:20,2025-10-10 00:00:00.000,,
511380,98174910815259439981313016535460966304282776062529055182752012422371149161233,48,-0.2842937298673595,0.2842937298673595,0.6533782715756375,6,0.3608064465986466,0.3608064465986466,Will Kamala Harris get 84-86m votes in the 2024 U.S. Presidential Election?,No,,will-kamala-harris-get-84-86m-votes-in-the-2024-us-presidential-election,how-many-votes-will-kamala-harris-get,14739.789658,0,2,2024-10-29 21:45:41,2024-11-05 12:00:00.000,,
511406,71596066419825036975420272708189974975770383345405876840266036257970089090617,32,-0.023437296192302903,0.023437296192302903,0.42612373596655106,1,0.36053366288337546,0.36053366288337546,Will Fischer win Nebraska senate election by 7+ points?,No,,will-fischer-win-nebraska-senate-election-by-7-points,will-fischer-win-nebraska-senate-election-by-7-points,172535.86521,0,2,2024-10-30 01:07:07,2024-11-05 12:00:00.000,,
669990,79272024023334711441304292338423346870178548566220234562932185512146636464074,40,0.17902886040396557,0.17902886040396557,-0.7563371957934817,5,-0.3605335928060588,0.3605335928060588,Bank of England increases interest rates after December 2025 meeting?,No,,bank-of-england-increases-interest-rates-after-december-2025-meeting,bank-of-england-decision-in-december,41874.305726,81,2,2025-11-07 19:21:17,2025-12-18 00:00:00.000,2025-11-26 18:07:03,2025-12-09 09:22:39
687687,32014639172059670463153565273202939371795143521515170057874220501986733494465,47,-0.05898311501399815,0.05898311501399815,0.2673979308518748,4,0.36041188712469613,0.36041188712469613,Will Trump pardon Antoine Massey before 2027?,No,,will-trump-pardon-antoine-massey-before-2027,who-will-trump-pardon-before-2027,5.0,2,2,2025-11-17 18:39:20,2026-12-31 00:00:00.000,2025-12-02 01:02:26,2025-12-02 01:02:26
506809,100359052867897799141810337355266363073026817615495885937939941912326191180160,54,0.3311947538553071,0.3311947538553071,0.7155019941978109,-3,-0.36039182343321907,0.36039182343321907,Will Travis Kelce endorse Kamala Harris?,No,,will-travis-kelce-endorse-kamala-harris,will-travis-kelce-endorse-kamala-harris,52033.151953,0,2,2024-09-11 03:21:43,2024-11-04 12:00:00.000,,
580872,83899854371299482258238408832713707952043404745268548825282394548340722158963,40,-0.14472398893402044,0.14472398893402044,-0.6753850488405829,-4,-0.3602812870314748,0.3602812870314748,Will Starostové get between 13% and 16% of the vote in the Czech election?,Yes,,will-starostov-get-between-13-and-16-of-the-vote-in-the-czech-election,stan-of-vote-in-czech-election,20470.543093,285,2,2025-08-25 15:00:37,2025-10-03 00:00:00.000,2025-08-26 00:23:33,2025-10-04 15:34:04
581838,105249415357859818013694950000681674973448637110264038917126864935960095400462,34,0.2787800169383618,0.2787800169383618,0.5310611515147762,-4,-0.3601940675597616,0.3601940675597616,Will Trump meet with Xi Jinping in September?,No,,will-trump-meet-with-xi-jinping-in-september,who-will-trump-meet-with-in-september,52815.615039,687,2,2025-08-26 23:22:59,2025-09-30 00:00:00.000,2025-08-27 02:13:03,2025-09-30 09:23:15
254761,32029002137130797538320631793782123082406528149602217343109073097180642466286,33,0.08237334894396721,0.08237334894396721,0.04470645133095033,3,-0.3601411633431407,0.3601411633431407,Solana all time high in Q1?,Yes,,solana-all-time-high-in-q1,solana-all-time-high-wen,24171.84,0,2,2024-02-26 21:57:47,2024-03-31 00:00:00.000,,
559033,58857123947491810239349006159805930881821906941643390988250708387156725818468,61,-0.10914619462303404,0.10914619462303404,0.2814474916101159,7,0.36013627804355397,0.36013627804355397,WLFI >$13B market cap (FDV) one day after launch?,No,,wlfi-13b-market-cap-fdv-one-day-after-launch,wlfi-13b-market-cap-fdv-one-day-after-launch,538472.013969,1121,2,2025-07-02 18:11:58,2025-12-31 00:00:00.000,2025-07-03 00:17:54,2025-09-02 16:32:14
679023,103200178761975477029037596273923683691879601935857050688318519991400359134790,52,0.07142785708634906,0.07142785708634906,-0.3774714985377667,5,-0.3600771287213296,0.3600771287213296,Will Xavier Bertrand win the 2027 French presidential election?,No,,will-xavier-bertrand-win-the-2027-french-presidential-election,next-french-presidential-election,17280.821176,178,2,2025-11-12 20:05:16,2027-04-30 00:00:00.000,2025-11-26 17:15:43,2026-01-01 14:07:17
569440,34381077001480453181234991484778155475666970440314626092277835235626736589664,55,-0.05807437647882557,0.05807437647882557,-0.13360501208459732,2,-0.3598786681776824,0.3598786681776824,Will Jorge Pinto win the 2026 Portugal presidential election?,No,,will-jorge-pinto-win-the-2026-portugal-presidential-election,portugal-presidential-election,21824.708017,203,2,2025-07-28 19:21:49,2026-01-25 14:00:00.000,2025-11-26 19:46:27,2026-01-03 04:06:43
799878,13006440448632338048921547498693940407914502220032283974104275161210133152726,33,-0.3597685674265902,0.3597685674265902,-0.2830623822009445,0,-0.3597685674265902,0.3597685674265902,Will Charlie Crist be the Democratic nominee for Senate in Florida?,No,,will-charlie-crist-be-the-democratic-nominee-for-senate-in-florida,florida-democratic-senate-primary-winner,93.77777,11,2,2025-12-02 18:24:01,2026-08-18 00:00:00.000,2025-12-03 05:50:03,2025-12-08 17:33:45
601711,42432206524253250847748893813565132788268506564713468016058830682582154609734,41,0.06424592663298812,0.06424592663298812,0.24096158840719134,6,0.35955374170847726,0.35955374170847726,Fed rate cut by December 2025 meeting?,No,,fed-rate-cut-by-december-2025-meeting,fed-rate-cut-by-359,264171.197699,1244,2,2025-09-17 16:46:58,2026-01-28 00:00:00.000,2025-09-17 22:33:44,2025-10-29 20:04:07
521304,97410048824403715435495283238968038034749884479144511124464305266726983181689,32,-0.35953838358857176,0.35953838358857176,-0.025047082707385846,0,-0.35953838358857176,0.35953838358857176,Will Trump say 'term limit' during the 2025 State of the Union?,Yes,,will-trump-say-term-limit-during-the-2025-state-of-the-union,what-will-trump-say-during-state-of-the-union,272614.230629,0,2,2025-01-31 23:15:27,2025-03-04 12:00:00.000,,
665595,19202484405976656874267182081198137770361610461614132676298261587600298175805,31,-0.35948920266391315,0.35948920266391315,-0.07796665634672194,0,-0.35948920266391315,0.35948920266391315,Will Vlad Voiculescu finish second in the 2025 Bucharest mayoral by-election?,Yes,,will-vlad-voiculescu-finish-second-in-the-2025-bucharest-mayoral-by-election,2nd-place-in-bucharest-mayoral-election-274,420555.419583,141,2,2025-11-04 23:27:40,2025-12-07 00:00:00.000,2025-11-27 20:13:05,2025-12-06 18:01:31
501774,83559481498970621381031526794790472624109801979921246129382471045114370741381,43,0.1060006625820188,0.1060006625820188,-0.06926635582938326,5,-0.3594749028732131,0.3594749028732131,Will another person be next UK prime minister?,Yes,,will-another-person-be-next-uk-prime-minister,uk-election-next-prime-minister,132572.79,0,2,2024-05-22 16:41:08,2024-07-04 12:00:00.000,,
704341,57055752376983612684571615714640705001140105076965038177976197311025952540345,40,0.21173406950877946,0.21173406950877946,0.4373305150853455,6,0.3594689320549156,0.3594689320549156,Will Matt Gress be the Republican nominee for AZ-01?,No,,will-matt-gress-be-the-republican-nominee-for-az-01,az-01-republican-primary-winner,61.0,17,2,2025-11-25 21:51:25,2026-08-04 00:00:00.000,2025-11-26 10:25:33,2025-12-02 16:55:42
518592,48335248529840153659176678815136318734690089692542855672132315089906261137923,56,-0.004426430683597098,0.004426430683597098,-0.12995314142063544,5,-0.3594083012499264,0.3594083012499264,Will Naleraq win the most seats in the next Greenland parliamentary election?,Yes,,will-naleraq-win-the-most-seats-in-the-next-greenland-parliamentary-election,greenland-parliamentary-election-winner,308560.389785,0,2,2025-01-14 22:35:58,2025-04-06 12:00:00.000,,
255221,52951429649765400742738267540970804934537004098890031490713282397752753003717,42,0.07905775411912765,0.07905775411912765,-0.05050034848880625,6,0.3593423661565478,0.3593423661565478,Will Adam Schiff get first place in the California Senate Primary?,No,,will-adam-schiff-get-first-place-in-the-california-senate-primary,first-place-in-california-senate-primary,622624.68,0,2,2024-03-01 21:26:37,2024-02-28 00:00:00.000,,
679295,56022503794185336412066789358750390802299320284033045431624410108314753752707,52,-0.09171931481827199,0.09171931481827199,-0.35491089294042166,4,-0.35922977721474186,0.35922977721474186,Will Casey Chlebek be the Republican nominee for Senate in Illinois?,No,,will-casey-chlebek-be-the-republican-nominee-for-senate-in-illinois,illinois-republican-senate-primary-winner,125.00524,13,2,2025-11-12 20:50:13,2026-03-17 00:00:00.000,2025-12-04 07:52:13,2025-12-05 19:48:55
692278,5602238957195098349429801345937082169965908582040464873203870331780121825251,45,0.07601714312378398,0.07601714312378398,0.02453043123087441,2,-0.3591700809597943,0.3591700809597943,Will Zohran Mamdani announce a Presidential run before 2027?,No,,will-zohran-mamdani-announce-a-presidential-run-before-2027,who-will-announce-presidential-run-before-2027,1248.73,35,2,2025-11-19 22:51:07,2026-12-31 00:00:00.000,2025-11-27 02:02:01,2026-01-03 05:02:47
788409,77834264621810987868357166227757099447440958647327655749187619452606339480012,34,-0.04416508818533626,0.04416508818533626,-0.3814224799944918,-2,0.3591690250197927,0.3591690250197927,Will Connor Burbridge be the Democratic nominee for Senate in Rhode Island?,No,,will-connor-burbridge-be-the-democratic-nominee-for-senate-in-rhode-island,rhode-island-democratic-senate-primary-winner,100.0,9,2,2025-12-01 17:46:40,2026-09-08 00:00:00.000,2025-12-02 01:18:04,2025-12-04 19:22:43
690199,84527066388111912425288008602811350191126153101911595679630810185820390654202,47,0.10839651172909513,0.10839651172909513,-0.15850186294729038,7,0.35909927057607527,0.35909927057607527,Will the Fed’s upper bound reach 5.25% or higher before 2027?,Yes,,will-the-feds-upper-bound-reach-5pt25-or-higher-before-2027-679,what-will-fed-rate-hit-before-2027,28.98665,20,2,2025-11-18 19:56:38,2026-12-31 00:00:00.000,2025-11-28 09:19:01,2026-01-01 19:53:17
501509,73688439087691602375165057547690415148635161036770880537727892246034817973891,64,0.3444926074723242,0.3444926074723242,0.6660825946893332,5,0.35897767385020113,0.35897767385020113,Will the EPP win 190-199 seats in the European Parliament?,No,,will-the-epp-win-190-199-seats-in-the-european-parliament,eu-election-how-many-seats-will-the-epp-win,2825.52,0,2,2024-05-09 19:37:14,2024-06-09 12:00:00.000,,
512825,86421749051968859873601794131942747302694587165815025324681840099792730519438,72,0.07467169292100677,0.07467169292100677,-0.48917806109150286,-6,-0.35891827652694985,0.35891827652694985,Will Helen McEntee be the next Prime Minister of Ireland?,Yes,,will-helen-mcentee-be-the-next-prime-minister-of-ireland,next-prime-minster-of-ireland,327443.940683,0,2,2024-11-12 02:02:00,2024-11-29 12:00:00.000,,
558544,79012296878009268080444786430722966789140855350641618033652856759135929100391,32,0.3535483410252403,0.3535483410252403,0.22090120030253013,-1,0.3587547119968507,0.3587547119968507,Will Trump agree to a tariff agreement with Mexico in July?,No,,will-trump-agree-to-a-tariff-agreement-with-mexico-in-july,which-countries-will-the-us-agree-to-tariff-agreements-with-before-august,1094829.842745,0,2,2025-07-01 19:48:45,2025-08-01 00:00:00.000,,
679302,57776393740706563660333137510465019110991712258122929403831201431016896063313,52,0.08508439820350171,0.08508439820350171,-0.28586757394642875,5,-0.358726133488439,0.358726133488439,Will Jimmy Lee Tillman II be the Republican nominee for Senate in Illinois?,No,,will-jimmy-lee-tillman-ii-be-the-republican-nominee-for-senate-in-illinois,illinois-republican-senate-primary-winner,55.0,6,2,2025-11-12 20:50:16,2026-03-17 00:00:00.000,2025-12-05 19:48:47,2025-12-05 19:48:53
558340,85088567862937885132895240188560485283619023116158055048058763105838312863678,36,0.24615096337832232,0.24615096337832232,-0.20531683783220725,1,0.3586028134768185,0.3586028134768185,Will Donald Trump issue more than 25 executive orders in July?,Yes,,will-donald-trump-issue-more-than-25-executive-orders-in-july,how-many-executive-orders-will-trump-sign-in-july,980.562995,44,2,2025-07-01 15:01:09,2025-07-31 00:00:00.000,2025-07-03 07:06:31,2025-07-31 17:42:10
506122,3861515218334116049080746561355718445376798695924639523869032918007220502268,59,-0.005083162405418415,0.005083162405418415,0.8075091674606442,7,0.3585585814946585,0.3585585814946585,Will Ricardo Nunes win the 2024 São Paulo mayoral election?,Yes,,will-ricardo-nunes-win-the-2024-so-paulo-mayoral-election,so-paulo-mayoral-election-2024,732127.749048,0,2,2024-08-29 20:28:07,2024-10-06 12:00:00.000,,
546813,80797859510243387858058298271297207199122738712283459791547058337491357669119,39,0.041447055197568465,0.041447055197568465,-0.2775458001475713,-3,-0.35853337886079545,0.35853337886079545,Will Trump issue a Gold Card before July?,No,,will-trump-issue-a-gold-card-before-july,will-trump-issue-a-gold-card-before-july,52842.404672,0,2,2025-05-22 22:17:51,2025-06-30 12:00:00.000,,
508835,38710605435371184608668551619442159142271076710374309380528457237860033871835,46,-0.017838038410466616,0.017838038410466616,-0.8953277470922871,-5,0.3584770958021335,0.3584770958021335,Will Trump win Florida by 8+ points?,No,,will-trump-win-florida-by-8-points,will-trump-win-florida-by-8-points,4695548.432957,0,2,2024-10-04 15:18:00,2024-11-05 12:00:00.000,,
501826,51957412548367753723221959450479846974225779304170483654137036845718766561630,41,-0.03735573749069714,0.03735573749069714,0.698849534193147,7,0.35843116624965177,0.35843116624965177,Jeremy Corbyn elected to parliament in UK election?,Yes,,jeremy-corbyn-elected-to-parliament-in-uk-election,jeremy-corbyn-elected-to-parliament-in-uk-election,37952.52,0,2,2024-05-24 17:37:09,2024-07-04 12:00:00.000,,
563713,13966572922403399728362527392210728677874106401372882237581652821655402541944,63,0.09762279074259554,0.09762279074259554,0.42675618032786705,-1,-0.35841660129518305,0.35841660129518305,Fed rate cut by September meeting?,No,,fed-rate-cut-by-september-meeting,fed-rate-cut-by-467,927036.330162,4040,2,2025-07-15 18:04:46,,2025-07-16 03:04:36,2025-09-17 19:40:44
669982,15712601362926966464297681669793979571648993647361815313917055921533147104482,58,0.17022654281237978,0.17022654281237978,-0.47262544578364624,5,-0.35826982545709063,0.35826982545709063,Will the Bank of Canada announce an increase at the January meeting?,No,,will-the-bank-of-canada-announce-an-increase-at-the-january-meeting,bank-of-canada-decision-in-january,966.058971,25,2,2025-11-07 19:15:36,2026-01-28 00:00:00.000,2025-11-30 18:16:34,2026-01-02 17:03:17
518566,74765212360932526488267076690111257253753910838101995721312743131491077672368,65,0.0058725138163640824,0.0058725138163640824,0.6583209115377463,-2,0.3581737309615378,0.3581737309615378,Will the Ottawa Senators win the 2025 President’s Trophy?,Yes,,will-the-ottawa-senators-win-the-2025-presidents-trophy,presidents-trophy-winner,5281062.290244,0,2,2025-01-14 20:36:10,2025-04-17 12:00:00.000,,
626729,24324805917116222976480545484421969301978675246839012729661045379475684589552,52,-0.09819954906780103,0.09819954906780103,0.7389709666038344,3,-0.35817101202855495,0.35817101202855495,Will voter turnout in the next New York City mayoral election be between 24–27%?,Yes,,will-voter-turnout-in-the-next-new-york-city-mayoral-election-be-between-2427,turnout-in-next-new-york-city-mayoral-election,37874.874103,0,2,2025-10-07 19:50:09,2025-11-04 00:00:00.000,,
529249,55850927320436900604199764381532871276790651528104391254424781261554330846996,40,-0.09043685760089208,0.09043685760089208,-0.3178630376608221,7,0.3580878337833813,0.3580878337833813,Will Bloc Quebecois win between 26 and 30 seats in the next Canadian Election?,No,,will-bloc-quebecois-win-between-25-and-30-seats-in-the-next-canadian-election,of-seats-bloc-quebecois-win-in-canadian-election,29087.717739,216,2,2025-03-20 18:00:05,2025-12-31 12:00:00.000,2025-04-07 15:21:31,2025-04-30 05:58:51
519285,56955320613864801542895298135519876937913771804155357656562693677209077993169,38,0.09804389232428133,0.09804389232428133,0.7590434642242212,6,-0.357953388686849,0.357953388686849,Will John Fetterman leave the Democratic Party before March?,Yes,,will-john-fetterman-leave-the-democratic-party-before-march,will-john-fetterman-leave-the-democratic-party-before-march,1027309.917466,0,2,2025-01-21 01:02:24,2025-02-28 12:00:00.000,,
679269,6741768305599063283563500822566536382080402456831736529955747566915180781434,52,0.08137025382009304,0.08137025382009304,-0.48632211836469025,5,-0.3578977317050702,0.3578977317050702,Will Christopher Swann be the Democratic nominee for Senate in Illinois?,No,,will-christopher-swann-be-the-democratic-nominee-for-senate-in-illinois,illinois-democratic-senate-primary-winner,85.0,11,2,2025-11-12 20:42:27,2026-03-17 00:00:00.000,2025-12-04 18:43:57,2025-12-07 18:09:23
529254,72136249138311474830479543165550115344961469036627399546985690043188978950676,40,-0.19438844745572592,0.19438844745572592,-0.18466344975738386,1,0.3578644010322377,0.3578644010322377,Will NDP win between 21 and 25 seats in the next Canadian Election?,Yes,,will-ndp-win-between-21-and-25-seats-in-the-next-canadian-election,of-seats-ndp-win-in-canadian-election,108938.986793,0,2,2025-03-20 18:04:43,2025-12-31 12:00:00.000,,
679044,49886634818744709358466866534359714623844550027473237697272790718739589356509,52,0.08204575293323378,0.08204575293323378,-0.1541949632699407,5,-0.35785343081890303,0.35785343081890303,Will Jean Castex win the 2027 French presidential election?,No,,will-jean-castex-win-the-2027-french-presidential-election,next-french-presidential-election,5722.349997,171,2,2025-11-12 20:05:33,2027-04-30 00:00:00.000,2025-11-26 17:15:43,2026-01-02 16:35:27
249703,12606985545208377242085246577294834298596084036152560567780514444367851011340,44,0.07131004956399149,0.07131004956399149,0.047332847894670495,4,0.3578197435239456,0.3578197435239456,Will Donald J. Trump be indicted by April 14?,No,,will-donald-j-trump-be-indicted-by-april-14,will-donald-j-trump-be-indicted-by,41736.52,0,2,2023-03-28 20:50:20,2023-04-14 00:00:00.000,,
690210,104756002746274813097908008371030915295278685575694517980349136199295027747814,47,-0.17999750534994696,0.17999750534994696,0.4392018702863463,-1,-0.35777409842543106,0.35777409842543106,Will the Fed’s lower bound reach 0.25% or lower before 2027?,No,,will-the-feds-lower-bound-reach-0pt25-or-lower-before-2027-173-921-916-764-754-593-935,what-will-fed-rate-hit-before-2027,45.0,4,2,2025-11-18 19:56:50,2026-12-31 00:00:00.000,2026-01-03 01:40:09,2026-01-03 01:41:27
626727,103461391239663518159873352126330910178730234362956483188372771052174204206599,52,-0.05422127726935373,0.05422127726935373,-0.6645102876200933,1,-0.35766804636395527,0.35766804636395527,Will voter turnout in the next New York City mayoral election be less than 21%?,No,,will-voter-turnout-in-the-next-new-york-city-mayoral-election-be-less-than-21,turnout-in-next-new-york-city-mayoral-election,29581.840998,0,2,2025-10-07 19:50:07,2025-11-04 00:00:00.000,,
